dossier_id,country,holistic_policy_decision,risk_score,compliant_submission,inn_infringement,gmp_inspection_status,gmp_inspection_recent,gmp_certificate_validity,clinical_data_available,pivotal_trial_outcome,aware_category,amr_unmet_need,targets_mdr_pathogen,glass_resistance_trend,similarity_to_existing_watch,existing_watch_comparator,defect_modes
DOS-99EB986DDE,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-119452F573,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|inn_infringement
DOS-1D82E337C8,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant
DOS-52E55FE49D,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired
DOS-D527A20508,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-5A4C5202B9,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_non_compliant|short_section
DOS-6C0BD26D91,Botswana,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated
DOS-24E73F6ED7,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-FB7891561C,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,watch,routine,False,rising,moderate,gentamicin,clinical_failed|missing_section|short_section
DOS-DBD6494750,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,reserve,critical,True,rising,not_applicable,not_applicable,clinical_failed|missing_section|short_section
DOS-144184163A,Uganda,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-A2EAAFF406,Botswana,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant
DOS-FA014E7957,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,
DOS-FC6C0BA594,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,True,valid,False,missing_evidence,watch,routine,False,rising,high,thiamphenicol,clinical_missing|gmp_non_compliant|missing_section
DOS-D517DC0361,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,inn_infringement
DOS-21BA05138F,Tanzania,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-7E5BA10D6A,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,moderate,azithromycin,
DOS-BCA55FFFC3,Tanzania,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement|short_section
DOS-8616375BBF,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-D7BF2D9B27,Tanzania,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_outdated
DOS-5F31986F3B,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_non_compliant
DOS-05C4DD5382,Burkina Faso,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_outdated|inn_infringement
DOS-7ED8F193BF,Burkina Faso,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_outdated|missing_section
DOS-F4802A2B86,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-FB29003B60,Tanzania,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,watch,routine,False,stable,high,azithromycin,gmp_outdated
DOS-7A537A43DF,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-873ECBF18A,Uganda,reject_and_return,0.92,False,True,non_compliant,True,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,gmp_non_compliant|inn_infringement
DOS-BA79A4C47D,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-7476EA92BA,Uganda,reject_and_return,0.92,False,True,compliant,True,valid,False,missing_evidence,access,routine,False,stable,low,not_applicable,clinical_missing|inn_infringement|missing_section
DOS-091F1852E3,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-ED11283673,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-555A7723FD,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|inn_infringement|short_section
DOS-2567CA20CD,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-39DCBFA3D8,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant
DOS-99FF2EA01E,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,False,missing_evidence,watch,moderate,False,stable,low,ceftriaxone,clinical_missing|gmp_certificate_expired|gmp_non_compliant
DOS-7C73B6911B,Tanzania,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,missing_section
DOS-57001E5878,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|missing_section
DOS-4FC07FC138,Botswana,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired
DOS-C6BF6AAC6D,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,moderate,False,stable,low,thiamphenicol,
DOS-831BE40F11,Botswana,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-48432E3B6F,Botswana,deep_review,0.78,False,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,missing_section
DOS-B86BACD65E,Burkina Faso,deep_review,0.74,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,high,clarithromycin,
DOS-D5D0C7F586,Uganda,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,access,routine,False,rising,low,not_applicable,gmp_outdated|missing_section|short_section
DOS-52C13860F6,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,
DOS-0237D8064D,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,rising,moderate,gentamicin,
DOS-6D8E33C081,Botswana,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed
DOS-6948733EB0,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-5FF5F4E1A4,Uganda,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-5E66F13113,Tanzania,reject_and_return,0.92,False,False,compliant,True,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing
DOS-9E18F792EA,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-70FF32FCF7,Uganda,reject_and_return,0.92,False,False,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired
DOS-DEF309EB28,Burkina Faso,reject_and_return,0.92,True,False,compliant,True,expired,True,endpoint_met,watch,routine,False,stable,moderate,clarithromycin,
DOS-92E1A51CD6,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|inn_infringement
DOS-ED359E7C81,Uganda,reject_and_return,0.92,False,False,compliant,True,valid,True,endpoint_not_met,reserve,critical,True,rising,not_applicable,not_applicable,clinical_failed
DOS-356DFEB0DF,Uganda,reject_and_return,0.92,False,True,compliant,False,valid,True,endpoint_met,watch,routine,False,stable,low,ofloxacin,gmp_outdated|inn_infringement|short_section
DOS-A76BB281E1,Uganda,reject_and_return,0.92,False,True,non_compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement
DOS-0D7C575F81,Burkina Faso,reject_and_return,0.92,False,False,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired
DOS-CDDDE99EA3,Uganda,reject_and_return,0.92,False,False,non_compliant,False,expired,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_certificate_expired|gmp_non_compliant
DOS-56B048BEC5,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-FD792457A2,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-10B6A7E2DE,Uganda,reject_and_return,0.92,False,True,compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,inn_infringement
DOS-2EC099D418,Burkina Faso,reject_and_return,0.92,False,True,non_compliant,False,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_non_compliant|inn_infringement|short_section
DOS-1F6989483D,Tanzania,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-F78530D899,Botswana,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_certificate_expired|gmp_outdated
DOS-78C67E7EC1,Tanzania,deep_review,0.78,False,False,compliant,False,valid,True,endpoint_met,watch,routine,False,rising,moderate,ampicillin,gmp_outdated
DOS-067A803FAE,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-10A7139B5B,Burkina Faso,reject_and_return,0.92,False,False,non_compliant,True,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_non_compliant
DOS-62EC51F6EC,Uganda,reject_and_return,0.92,False,False,non_compliant,False,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|gmp_non_compliant|missing_section
DOS-5E0ED46B6E,Botswana,reject_and_return,0.92,False,True,compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_outdated|inn_infringement
DOS-EE408534AC,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_met,access,routine,False,stable,low,not_applicable,inn_infringement
DOS-D0AF29C05E,Burkina Faso,reject_and_return,0.92,False,True,compliant,True,valid,True,endpoint_not_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_failed|inn_infringement
DOS-24ED95D37A,Uganda,reject_and_return,0.92,False,True,compliant,False,expired,True,endpoint_met,access,routine,False,stable,low,not_applicable,gmp_certificate_expired|gmp_outdated|inn_infringement
DOS-8679B1B039,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,watch,routine,False,stable,moderate,clarithromycin,
DOS-BB5B4DF1E4,Botswana,reject_and_return,0.92,False,False,compliant,False,expired,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,gmp_certificate_expired|gmp_outdated
DOS-B3D57076C3,Burkina Faso,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
DOS-170684EA29,Uganda,reject_and_return,0.92,False,True,compliant,False,valid,False,missing_evidence,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,clinical_missing|gmp_outdated|inn_infringement
DOS-98E2C5229B,Botswana,standard_review,0.64,False,False,compliant,True,valid,True,endpoint_met,watch,moderate,False,rising,low,levofloxacin,short_section
DOS-456D6AE455,Botswana,fast_track,0.28,True,False,compliant,True,valid,True,endpoint_met,not_applicable,not_applicable,False,not_applicable,not_applicable,not_applicable,
